"get(cur_mkt_cap(), px_last(), revenue_per_sh(), ebitda_per_sh(), oper_inc_per_sh(), is_eps(), is_earn_bef_xo_items_per_sh(), is_basic_eps_cont_ops(), is_diluted_eps(), is_dil_eps_bef_xo(), is_dil_eps_cont_ops(), is_div_per_shr(), cash_flow_per_sh(), free_cash_flow_per_sh(), cash_st_investments_per_sh(), book_val_per_sh(), tang_book_val_per_sh(), is_eps(fa_period_offset=1), is_dil_eps_cont_ops(fa_period_offset=1), is_div_per_shr(fa_period_offset=1), cash_flow_per_sh(fa_period_offset=1), book_val_per_sh(fa_period_offset=1), is_eps(fa_period_offset=2), is_dil_eps_cont_ops(fa_period_offset=2), is_div_per_shr(fa_period_offset=2), cash_flow_per_sh(fa_period_offset=2), book_val_per_sh(fa_period_offset=2), is_eps(fa_period_offset=3), is_dil_eps_cont_ops(fa_period_offset=3), is_div_per_shr(fa_period_offset=3), book_val_per_sh(fa_period_offset=3), is_eps(fa_period_offset=4), is_dil_eps_cont_ops(fa_period_offset=4), is_div_per_shr(fa_period_offset=4), is_eps(fa_period_offset=5), is_dil_eps_cont_ops(fa_period_offset=5), is_div_per_shr(fa_period_offset=5)) for(members('RAY Index'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,cur_mkt_cap(),px_last(),revenue_per_sh(),ebitda_per_sh(),oper_inc_per_sh(),is_eps(),is_earn_bef_xo_items_per_sh(),is_basic_eps_cont_ops(),is_diluted_eps(),is_dil_eps_bef_xo(),is_dil_eps_cont_ops(),is_div_per_shr(),cash_flow_per_sh(),free_cash_flow_per_sh(),cash_st_investments_per_sh(),book_val_per_sh(),tang_book_val_per_sh(),is_eps(fa_period_offset=1),is_dil_eps_cont_ops(fa_period_offset=1),is_div_per_shr(fa_period_offset=1),cash_flow_per_sh(fa_period_offset=1),book_val_per_sh(fa_period_offset=1),is_eps(fa_period_offset=2),is_dil_eps_cont_ops(fa_period_offset=2),is_div_per_shr(fa_period_offset=2),cash_flow_per_sh(fa_period_offset=2),book_val_per_sh(fa_period_offset=2),is_eps(fa_period_offset=3),is_dil_eps_cont_ops(fa_period_offset=3),book_val_per_sh(fa_period_offset=3),is_eps(fa_period_offset=4),is_dil_eps_cont_ops(fa_period_offset=4)
BASE UW Equity,667180343.2,14.77000046,3.340562036,-1.362383332,-1.430291833,-1.46,-1.46,-1.46,-1.46,-1.46,-1.46,0,-0.754204139,-0.850140537,3.928475983,3.504023269,3.504023269,-1.616666667,-1.125555556,#N/A,1.98,2.18,-1.310833333,-0.822533333,#N/A,3.13,1.22,-1.3125,-0.468166667,1.365,#N/A,#N/A
RYAN UN Equity,11026643528,42.43999863,13.55122379,3.059963828,1.765099649,0.07,0.07,0.980318,0.07,0.07,0.427288,0,2.586711239,2.494202024,1.493735029,1.327022462,-5.942418271,0.621666667,1.145555556,0,1.16,4.575,0.855,1.348888889,0,1.355,5.58,1.173333333,1.628,7,#N/A,1.8
ABSI UW Equity,286886194.2,3.105000019,0.062374254,-1.102251023,-1.237236781,-1.23,-1.23,-1.23,-1.23,-1.23,-1.23,0,-0.882582596,-1.235777475,1.952009896,3.153821496,2.359288699,-0.915,-0.944285714,#N/A,-0.905,2.96,-0.82,-0.82,#N/A,-0.58625,2.035,-0.73,-0.73,1.79,-0.88,-0.88
DLR UN Equity,33653792920,114.5999985,16.03777686,7.465177602,8.874765635,4.927025,4.927025,1.113161,4.866752,4.866752,1.082768,4.82,5.807832772,-9.72810727,0.615524953,56.72489088,26.32438792,1.087,0.983168831,4.979375,7.087333333,57.98,1.403833333,1.196181818,5.139488636,7.605,57.18,1.566,1.232,55.42,2.083333333,1.795
LVS UN Equity,45066704017,58.96500015,5.379581152,0.319371728,-1.036649215,2.4,-1.4,-1.360775,2.4,-1.4,-1.365487,0,-1.041884817,#N/A,#N/A,#N/A,#N/A,1.614166667,1.57875,0.14,4.197142857,5.85,2.921818182,2.897333333,0.7875,5.918571429,13.9825,3.145,3.055,12.2,3.82,3.88
MTTR UQ Equity,1010363996,3.515000105,0.448073852,-1.076810982,-1.1320058,-0.83,-0.83,-0.872166,-0.86,-0.86,-0.898111,0,-0.424131875,-0.435942518,1.696024467,2.107898875,1.826330513,-0.725,-0.383333333,#N/A,#N/A,1.5,-0.662916667,-0.333333333,#N/A,#N/A,1.505,#N/A,#N/A,1.22,#N/A,#N/A
LYB UN Equity,31448808335,96.58000183,161.5677321,20.80669711,16.81887367,12.94,12.955783,15.150626,12.91,12.92506,15.105534,9.84,23.06578799,16.75190259,4.545132338,37.43899212,30.25276937,8.245714286,8.303508009,4.804166667,12.5405,38.736,11.2225,10.97307576,4.976666667,17.34,42.136,11.72,11.84159091,49.1,11.18333333,11.17666667
ULH UW Equity,937582956.3,35.68000031,76.01280583,12.17804232,8.113337214,5.69,5.69,5.513296,5.69,5.69,5.502949,0.42,6.554618325,2.839551608,0.88298129,15.79300876,6.340127605,5.6,5.76,0.44,#N/A,20.53,5.99,5.99,0.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AVGO UW Equity,2.43E+11,581.960022,81.1809291,47.20537897,34.7799511,27.44,27.44,28.318306,26.53,26.53,27.379142,16.4,40.9193154,39.88264059,29.70334928,54.3277512,-67.02392344,29.55,40.82730769,18.399375,42.54666667,52.524,32.93846154,43.4836,19.69857143,47.83666667,67.35333333,37.344,45.345,99.685,36.71,53
VERA UQ Equity,234823188.9,8.454999924,0,-2.547391257,-2.560490681,-2.43,-2.43,-2.43,-2.43,-2.43,-2.43,0,-1.764551859,-1.764551859,3.744498796,3.270667472,3.270667472,-3.0325,-3.015,#N/A,3.47,3.255,-3.4175,-3.135,#N/A,4.13,4.49,-4.105,-3.482,4.68,-4.82,-4.0625
DVAX UW Equity,1442985035,11.31000042,5.873794418,2.520715178,2.411996539,2.602038,2.602038,2.594844,2.186331,2.186331,2.181061,0,1.109172675,1.050986895,4.596969768,3.923593639,3.909210619,0.083333333,0.518333333,#N/A,#N/A,#N/A,-0.55,-0.55,#N/A,#N/A,#N/A,-0.307,-0.307,#N/A,0.064,0.064
QRTEA UW Equity,1014420637,2.595000029,33.23865878,-4.113083498,-5.459566075,-7.245789,-7.245789,0.24715,-7.245789,-7.245789,0.170598,0,1.242513161,0.596975674,1.632623241,0.614850099,-17.15824233,0.2,0.254,0,1.07,#N/A,#N/A,0.73375,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FLT UN Equity,15398755167,208.7899933,43.28367535,22.3181358,18.34005078,12.36,12.36,12.668669,12.13,12.13,12.426915,0,13.33953405,11.53217872,17.87051744,30.20663569,-67.96855176,12.864375,16.48157895,0,55.85583333,35.47,15.18266667,18.99818627,0,74.585,43.115,18.16583333,21.98833333,39.062,#N/A,#N/A
PRM UN Equity,1454668598,9.25,6.830700657,-10.09657556,-11.25367632,-12.43,-12.43,-12.22117,-12.43,-12.43,-12.22117,0,1.363923167,1.180118732,1.072621462,5.151677898,-5.035344165,0.2,-0.1075,#N/A,0.35,7.245,0.18,0.25,#N/A,0.72,7.44,0.23,0.35,7.61,#N/A,#N/A
SCU UN Equity,530652213.6,9.210000038,19.91899809,-0.23995359,-2.147323052,-0.820844,-0.820844,-0.820844,-1.659433,-1.659433,-1.659433,0.54,-11.79380789,-12.0531195,2.829836913,-1.169178732,-1.546221135,1.6925,1.44,0.69,2.5575,#N/A,1.47,2.66875,1.2175,2.3425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
LULU UW Equity,39052525660,305.8900146,58.31684699,14.66775734,12.53002019,9.12,9.12,9.061055,9.1,9.1,9.044669,0,5.047830255,0.718399444,2.765222983,23.83296869,20.2944613,10.78970868,10.77301548,0,27.6202381,30.65,12.46242857,12.43261905,0,50.59864286,41.34666667,15.03066667,14.85954545,56.24,17.25933333,17.0375
EXLS UW Equity,5578330744,168.7100067,39.92596907,7.650527783,5.308914016,4.18,4.18,4.165614,4.12,4.12,4.108535,0,5.145966341,3.935980473,7.931706558,21.31807063,6.952735288,4.664,6.287083333,0,46.58,23.63,5.528666667,7.256666667,0,65.61,29.77,6.036666667,7.886666667,36.41,#N/A,10.62375
AWK UN Equity,28372420238,156.0399933,20.94505495,10.31318681,6.769230769,7.25,7.25,4.001484,7.25,7.25,4.001484,2.515,6.461538462,-6.065934066,0.423478891,42.66687316,36.38068651,4.583,4.583,2.74,8.7075,42.52,5.099333333,5.099333333,2.965,9.05,51.31,5.513333333,5.513333333,53.06,5.96,5.96
CUBI UN Equity,980922994.4,30.29999924,28.12036901,#N/A,8.926522928,6.69,6.69,6.757352,6.51,6.51,6.572866,0,#N/A,#N/A,14.07951647,39.08009023,38.96799306,5.8675,5.73125,0,5.215,45.53333333,6.67,6.6075,0,6.805,51.99333333,#N/A,#N/A,#N/A,#N/A,#N/A
IDYA UW Equity,813118148.5,16.89999962,1.278311661,-1.344057358,-1.395090373,-1.36,-1.36,-1.36,-1.36,-1.36,-1.36,0,-2.058469876,-2.166147707,8.03163079,7.668252334,7.668252334,-2.411666667,-2.401964286,0,#N/A,9.34,-2.945,-2.945,0,#N/A,7.5,-3.173333333,-3.173333333,7.49,-2.096666667,-2.1
GM UN Equity,54774379179,39.27500153,108.467128,#N/A,#N/A,6.17,6.17,8.036505,6.13,6.13,7.284574,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.384166667,5.704090909,0.538666667,8.55,53.126,5.273,5.772941176,0.767272727,9.385,57.61,6.668,7.14625,#N/A,9.48,9.003333333
DG UN Equity,52097400618,233.0200043,159.4645061,23.99292605,14.02398993,10.35,10.35,10.35,10.29,10.29,10.29,3.3,8.272886118,2.276055546,1.62241306,27.25620485,2.484700883,11.99572727,11.9735,2.415238095,17.46333333,26.78,13.02777778,13.0305042,2.448333333,15.405,30.12333333,14.25,14.65291667,37.93,16.86,15.90777778
LEU UA Equity,596129996,40.79999924,17.81016832,4.13673434,3.477355544,8.25,8.25,8.281006,8.03,8.03,8.056553,0,1.134268768,0.902307826,9.08917997,-6.922131746,-10.26932407,2.565,2.565,#N/A,#N/A,#N/A,3.1975,3.1975,#N/A,#N/A,#N/A,3.545,3.545,#N/A,#N/A,#N/A
LEGH UW Equity,484947637.9,19.87000084,9.611187907,3.026489837,2.938458895,2.535349,2.535349,2.532151,2.484118,2.484118,2.480928,0,0.448188132,0.256164703,0.46168937,14.84162514,14.84162514,2.34,2.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
KMI UN Equity,41099963425,18.28499985,8.503100089,2.768379097,1.800265722,1.12,1.12,1.14969,1.12,1.12,1.141258,1.11,2.12976085,1.411868911,0.331443733,13.67683658,4.794589415,1.1075,1.106190476,1.130952381,2.17,13.59666667,1.162105263,1.162,1.1645,2.23,13.475,1.212222222,1.212222222,#N/A,1.285,1.285
RNG UN Equity,3730541500,38.84999847,20.20286547,-2.34054985,-5.252567516,-7.53,-7.53,-2.660909,-7.53,-7.53,-2.671223,0,2.109431972,1.227610836,3.185519371,-2.554357123,-9.202313646,-3.22200919,2.63097931,#N/A,3.6,-1.71,-3.104173856,3.256755853,#N/A,4.98,-3.42,-2.736666667,3.92,-28.98,-1.404,4.868333333
KALV UQ Equity,272818792,8,0,-4.261498393,-4.306192872,-3.74,-3.74,-3.725806,-3.74,-3.74,-3.729739,0,-3.429357001,-3.48714719,4.97003844,5.845576195,5.845576195,-3.875,-4.176,#N/A,#N/A,#N/A,-3.335,-2.795,#N/A,#N/A,#N/A,-2.44,-1.495,#N/A,-1.755,-0.427
ATIP UN Equity,89097709.8,0.429899991,3.786803776,-5.286257954,-5.910786768,-4.69,-4.69,-0.019217,-4.69,-4.69,-0.019217,0,-0.253912729,-0.496927113,0.246281662,2.555309017,-2.614432624,-2.04,-0.875,0,#N/A,1.4,-0.245,-0.258333333,0,0.083,1.24,-0.2165,-0.18575,1.15,-0.073,-0.073
PLL UR Equity,1207585842,67.05000305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HCA UN Equity,71894857673,254.2400055,204.411096,40.79873484,30.72292019,19.15,19.15,16.886916,19.15,19.15,16.88642,2.24,28.92087991,14.0056878,3.178570553,-9.68623868,-43.47780427,17.399375,17.45727273,2.408888889,30.1175,-8.125,19.566875,19.5575,2.31,32.1975,-3.29,22.27285714,22.14636364,29.69,25.9475,25.602
EVA UN Equity,3052314596,45.58000183,17.96993268,-1.102452485,-2.910361014,-3.681388,-3.681388,-2.791092,-3.681388,-3.681388,-2.807487,3.53,-2.22500298,-7.494786587,0.126922724,6.425217801,4.869512542,-0.08625,0.724,3.64,3.365,4.385,0.36,0.927166667,3.674583333,3.915,2.72,#N/A,1.803,1.8,#N/A,3.15
NWSA UW Equity,11697912299,20.27499962,17.64776018,2.556634304,1.360926588,0.8,0.8,0.656888,0.8,0.8,0.656888,#N/A,2.129631212,1.28257537,2.519397865,13.60267489,0.463099196,0.688,0.642589286,0.313333333,1.94,13.885,0.937,0.9485,0.31,2.145,14.325,0.825,0.8225,15.88,0.23,0.23
ORI UN Equity,8038181457,26.41500092,26.85078671,#N/A,3.069562937,2.28,2.28,2.8,2.26,2.26,2.79,1.92,#N/A,#N/A,#N/A,20.26454157,#N/A,2.325,2.333333333,1.21,#N/A,22.1,2.475,2.475,0.96,#N/A,23.36,#N/A,#N/A,#N/A,#N/A,#N/A
NREF UN Equity,284615421,19,6.865111696,#N/A,2.98486083,2.080459,2.080459,2.080459,1.060051,1.060051,1.060051,1.975,7.668586871,7.224813839,1.475324136,20.74692924,20.74692924,1.745,2.085,2,#N/A,20.9775,2.015,2.2,2,#N/A,21.4,2.085,2.485,21.445,#N/A,#N/A
GLDD UW Equity,450948274.4,6.815000057,10.79864578,1.377523515,0.690270653,0.34,0.34,0.328864,0.33,0.33,0.32293,0,-0.004945078,-2.09087497,0.586893769,5.998549126,4.841235057,0.12,-0.016666667,#N/A,#N/A,5.94,0.52625,0.499166667,#N/A,#N/A,6.35,#N/A,#N/A,7.16,#N/A,#N/A
OCUL UQ Equity,300340508.8,3.900000095,0.647680181,-0.978853335,-1.007351993,-0.76,-0.76,-0.764218,-0.94,-0.94,-0.944218,0,-0.752896605,-0.781420681,1.570567398,0.600295661,0.600295661,-0.974166667,-0.9925,#N/A,#N/A,#N/A,-0.943333333,-0.9325,#N/A,#N/A,#N/A,-1.47,-1.465,#N/A,0.440625,0.455625
LOCO UW Equity,454222979.8,12.26000023,12.76656293,2.170233528,0.800498686,0.57,0.57,0.603618,0.57,0.57,0.602484,0,0.872767753,0.394582901,0.520195108,8.892866931,0.511396996,0.716666667,0.696,#N/A,#N/A,#N/A,0.869166667,0.809,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
VVX UN Equity,1342333676,44.06000137,143.1922758,5.651490498,2.134405796,1.198309,1.198309,3.503517,1.182432,1.182432,3.464353,0,5.012617153,5.97869401,4.729514117,32.44855548,-36.41864741,1.5955,4.1915,#N/A,#N/A,34.11,3.001666667,5.338333333,#N/A,#N/A,36.95,#N/A,#N/A,37.88,#N/A,#N/A
OFLX UQ Equity,1061720791,105.1800003,12.89182815,3.465012562,3.303724772,2.482598,2.482598,2.482598,2.482598,2.482598,2.482598,1.24,1.640097789,1.534215426,3.028336128,6.721006126,6.371700843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
WTM UN Equity,3935786863,1527.72998,390.8863142,#N/A,-66.85680659,276.218853,-38.691942,38.125688,276.218853,-38.525987,38.115316,3,52.04098391,-21.28488646,95.37184539,1439.311366,1286.685361,#N/A,103.75,#N/A,#N/A,1439.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TDS UN Equity,1515837808,13.35000038,47.30283224,9.481481481,1.490196078,0.43,0.43,0.592942,0.41,0.41,0.560304,0.715,7.186651411,-1.193899782,3.877192982,42.36842105,-5.403508772,-0.595,-0.214833333,0.735,#N/A,48.495,0.02,-0.21,0.74,#N/A,49.69,#N/A,-0.17,54.62,#N/A,-0.08
AEO UN Equity,3019114576,16.11000061,28.47668757,2.574139048,1.442815967,0.69,0.69,1.011742,0.59,0.59,0.897193,0.54,0.487687437,-1.170214856,0.438304481,7.804832753,5.842385852,1.095428571,1.042984848,0.5235,15.04,10.34,1.276333333,1.155888889,0.4235,19.865,11.355,1.456666667,1.086,12.495,1.53,1.435
NXST UW Equity,7690636835,203.9499969,123.5937683,46.66064879,33.39341266,25.7,25.7,25.19855,25.04,25.04,24.540352,3.4,37.73156876,34.12796698,9.054745682,76.44284864,-144.8994429,22.42,19.96027778,4.1025,26.7275,85.385,25.47166667,26.83166667,4.6525,39.835,92.975,23.25875,30.77,109.26,23.27625,33.535
CTRN UW Equity,263054872.1,31.47999954,99.81872528,22.36562906,9.719754838,7.47,7.47,1.472838,7.46,7.46,1.460237,0,-0.436744492,-3.829594517,9.306921499,18.96328187,18.96328187,#N/A,2.025,#N/A,#N/A,22.11,#N/A,#N/A,#N/A,#N/A,25.23,#N/A,#N/A,28.98,#N/A,#N/A
EXC UW Equity,41733137638,42.08000183,24.45676501,7.395727365,3.277721261,2.160941,2.041675,2.398874,2.159844,2.040578,2.393569,1.3975,3.065001112,-4.285859613,0.448692153,24.73038229,18.06036217,2.319920635,2.276145299,1.46375,5.466666667,30.41166667,2.478333333,2.473650794,1.551071429,5.92875,31.43166667,2.693333333,2.691428571,32.19833333,2.861666667,2.865
HSC UN Equity,631823301.3,7.949999809,23.70605955,1.946345102,-0.542151799,-2.11,-1.61,-0.238861,-2.11,-1.61,-0.238861,0,1.969710342,0.077356727,1.028504303,7.228948317,-6.823108119,-0.233666667,-0.120333333,#N/A,#N/A,7.1,0.081666667,0.11,#N/A,#N/A,10.29,0.202,0.202,10.43,0.389166667,0.421666667
AM UN Equity,5210697066,10.89000034,1.872305972,1.507446465,1.095948876,0.68,0.68,0.68124,0.67,0.67,0.670972,0.9,1.454534817,0.801724345,0,4.622843611,1.897922928,0.83,0.794333333,0.92,#N/A,4.725,0.894166667,0.8875,0.961428571,#N/A,4.55,0.9375,0.9375,4.65,1.005,1.005
DBI UN Equity,653505177.7,10.27499962,47.53187372,4.099679486,2.924593025,1.91,1.91,2.027024,1.8,1.8,1.902534,0.15,0.696240619,-0.110079478,1.118433295,6.862152877,4.841540223,1.938,1.938,0.212,2.46125,7.51,2.118,2.118,0.218,2.60125,7.51,2.439,2.439,8.13,2.64,2.64
LBRT UN Equity,2889645580,15.83500004,22.50929291,4.442577061,2.690171102,2.17,2.17,2.561701,2.11,2.11,2.493453,0,3.924018358,1.600838695,0.239768791,8.207217197,#N/A,3.27625,3.471176471,0.181,5.798,11.225,3.5225,3.757647059,0.181,6.136,15.265,3.023333333,3.404,20.49,2.455,2.54
CRGY UN Equity,2010641582,12.05000019,24.20765855,15.16111479,10.74421329,0.893548,-2.96805,3.081822,0.89349,-2.968108,3.081808,0,6.358388037,-1.348595598,0.134657273,5.061611004,4.601375234,2.286666667,2.2525,0.68,6.027,#N/A,3.0475,1.153333333,#N/A,6.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TFSL UW Equity,3994228999,14.23999977,1.719640312,#N/A,0.359952131,0.29,0.29,0.29,0.29,0.29,0.29,1.13,#N/A,#N/A,1.581393939,6.593900178,6.559204991,0.285,0.285,1.165,#N/A,6.63,0.285,0.28,1.235,#N/A,6.66,#N/A,#N/A,#N/A,#N/A,#N/A
PD UN Equity,2682180339,29.80999947,3.973422003,-1.248116441,-1.483873543,-1.52,-1.52,-1.456093,-1.52,-1.52,-1.467079,0,0.008571274,-0.079026766,5.106225159,2.671260936,0.905331719,-1.615,0.143857143,#N/A,0.158333333,2.585,-0.98125,0.29,#N/A,0.425,2.855,#N/A,0.497333333,3.05,#N/A,#N/A
MYGN UW Equity,1582590482,19.53000069,8.239177826,-0.986608533,-1.638118966,-0.97,-0.97,-0.694345,-0.97,-0.97,-0.707922,0,-1.352355949,-1.776393647,2.388133498,11.33003708,3.823238566,-1.248,-0.347166667,#N/A,1.16,10.29,-1.095,-0.0005,#N/A,#N/A,9.77,-0.2955,0.4375,10.02,0.2175,0.58
AUB UN Equity,2877182948,38.50999832,10.39315891,#N/A,3.735254545,2.97,2.97,2.86405,2.97,2.97,2.86348,1.16,#N/A,#N/A,4.282382166,31.75586583,19.01408306,3.51,3.52,1.22,#N/A,31.81333333,3.5075,3.49,1.24,#N/A,34.04,#N/A,#N/A,#N/A,#N/A,#N/A
CRNC UW Equity,980831409.7,24.51000023,8.36734121,-3.924898563,-4.704238651,-7.93,-7.93,-1.85443,-7.93,-7.93,-1.85443,0,-0.05455891,-0.499757573,3.028639053,18.7495069,-4.932333991,-1.82,-0.067333333,0,0.39,#N/A,0.164428571,1.326,0,2.23,#N/A,1.6775,1.93,#N/A,1.29,2.6
DEA UN Equity,1473911519,16.21999931,3.260517909,1.870206884,2.174926618,0.25,0.25,0.308104,0.25,0.25,0.308104,1.06,1.422263821,-1.061998284,0.121479039,13.79532572,11.8316752,#N/A,0.205,1.08,#N/A,#N/A,#N/A,0.17625,1.095,#N/A,#N/A,#N/A,0.245,#N/A,#N/A,#N/A
WTRG UN Equity,12220131068,46.59000015,8.085151615,3.615924612,2.407615173,1.78,1.78,1.77849,1.77,1.77,1.766542,1.0916,2.297705587,-1.764772002,0.089084356,20.37091507,11.42821595,1.778333333,1.778333333,1.195,3.2525,19.88,1.8625,1.8625,1.26,3.26,22.435,1.92,1.92,24.725,2.30375,2.30375
FCN UN Equity,5482224310,159.2400055,87.00335461,11.89006976,8.379130177,6.71,6.71,6.703754,6.31,6.31,6.304359,0,4.723808459,3.0863886,9.501103945,47.77709023,11.8055023,6.67,6.785,#N/A,#N/A,#N/A,8.16,8.046666667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
UDR UN Equity,13838780521,42.49000168,4.61254407,3.066102818,3.217788308,0.5,0.5,0.222688,0.49,0.49,0.219891,1.5025,2.463795777,-0.999837956,0.004694316,11.96910439,11.96910439,0.491625,0.491287879,1.573666667,2.625,10.765,0.616666667,0.614,1.655494505,2.7,9.735,0.758333333,0.69875,9.38,0.87,0.835
MIR UN Equity,1661067966,7.980000019,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.280576839,7.213323041,-3.450038148,#N/A,0.377333333,0,#N/A,8.42,#N/A,0.429166667,0,#N/A,8.68,#N/A,#N/A,8.8,#N/A,#N/A
SWAV UW Equity,6765113952,187.1799927,12.04445733,3.023259932,2.681109817,2.46,2.46,2.46,2.33,2.33,2.33,0,2.40746314,1.940466328,6.937227593,9.850388831,9.850388831,3.594285714,3.559027778,#N/A,4.135,13.875,4.535,4.511428571,#N/A,5.88375,19.25,5.4775,5.4775,27.15,6.495,6.495
SD UN Equity,581775657.3,15.77999973,6.895069394,5.202860379,4.733108615,4.741559,4.741559,5.209951,4.677669,4.677669,5.13466,0,4.872516886,3.897866998,6.479289299,10.37024278,10.37024278,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OLPX UW Equity,4109317795,6.329999924,1.122365915,0.703520238,0.630538116,0.44,0.44,0.461295,0.41,0.41,0.437078,0,0.382603893,0.381267209,0.38421518,1.146173629,-0.664862848,0.322857143,0.374974359,#N/A,0.514,1.125,0.3995,0.4603,#N/A,#N/A,1.473333333,0.464833333,0.591857143,1.85,#N/A,0.82
LAMR UW Equity,10765229248,105.8600006,19.63481502,11.74168848,6.092864526,4.89,4.89,4.873969,4.88,4.88,4.865359,5,7.723442821,6.033837926,0.780411998,12.53187957,-18.26078516,5.16,5.12,5.25,#N/A,12.1,5.7975,5.575833333,5,#N/A,12.26,#N/A,#N/A,12.75,#N/A,#N/A
INVE UR Equity,197665266.6,8.779999733,4.974878041,0.026947201,-0.115532251,-0.17,-0.17,-0.154779,-0.17,-0.17,-0.159118,0,0.04856298,-0.152435315,0.942730102,3.288350378,2.589728768,0.06,0.112,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SLG UN Equity,2655360641,41.06999969,12.9345714,6.153261261,7.620758171,-1.455387,-1.455387,-0.133595,-1.455387,-1.455387,-0.156437,3.3788,#N/A,#N/A,3.157442644,67.64679476,#N/A,-0.755,0.12,3.255625,4.39,59.0425,-0.09,-0.737142857,3.224285714,4.94,61.065,0.533333333,-0.35,51.21,0.734333333,-0.14675
HUN UN Equity,6087631832,31.69000053,43.62193362,5.935545936,4.56950457,5.43,5.42,4.03862,5.37,5.356301,4.000447,0.825,6.639514941,5.367965368,2.671752715,19.57901893,14.03318659,2.07,1.938083333,0.86875,5.782666667,19.56333333,3.423,3.326923077,0.895714286,6.575,21.895,4.07,3.911785714,23.23,3.91,3.865
AX UN Equity,2883933996,48.06499863,16.04821685,#N/A,6.170249386,4.35,4.35,4.790748,4.3,4.3,4.741645,0,7.770168009,7.318205873,29.26001147,29.79261077,27.16619756,5.191666667,5.191666667,#N/A,#N/A,34.938,5.425,5.425,#N/A,#N/A,40.395,#N/A,#N/A,41.48,#N/A,#N/A
WSM UN Equity,8941338491,134.3200073,125.3983877,25.31449993,22.3299081,16.84,16.84,16.916952,16.5,16.5,16.579881,3.12,16.63581065,12.24096697,1.698715348,21.22956953,19.94874915,14.29920455,14.49093202,3.03,23.75,31.48333333,14.24714286,14.58012821,3.235833333,56.115,41.475,14.77666667,16.1975,51.35,14.89,15.78
ARES UN Equity,24343820501,82.76000214,22.59488586,7.523331894,3.066049759,0.95622,0.95622,1.525723,0.889377,0.889377,1.463224,2.48,-7.477488317,-7.671186212,6.064160218,8.768211322,-4.19476089,4.259166667,3.787571429,2.780833333,4.01,10.58,5.34,4.878571429,3.176190476,5.23,13.17,#N/A,1.141428571,15.29,#N/A,#N/A
LITE UW Equity,4101547958,60.13999939,25.27292187,5.501248662,2.866928291,1.64,1.64,2.657003,1.58,1.58,2.571853,0,5.899387316,4.595076704,23.8255132,22.38123167,3.763929619,1.100190476,5.006144689,#N/A,-13.37571429,26.26666667,2.748214286,6.26012987,#N/A,10.47333333,27.145,#N/A,#N/A,35.995,#N/A,#N/A
STLD UW Equity,21038722262,119.8300018,121.382899,29.85950391,27.76453845,21.06,21.06,21.065347,20.92,20.92,20.923051,1.36,24.32155535,19.36552104,12.85307288,46.30798068,41.92472692,12.1225,12.37888889,1.5325,16.02,55.99,7.525,8.065,1.595714286,11.48,68.645,4.815,4.865,71.45,#N/A,#N/A
KORE UN Equity,190724352.5,2.5,3.620901033,0.373114991,-0.374763096,-0.64,-0.64,-0.371844,-0.64,-0.64,-0.382035,0,0.193818939,0.150701153,0.562657566,3.296131258,-4.920753368,-0.39,-0.32,#N/A,0.22,3.17,-0.14,-0.210416667,#N/A,0.3725,2.7,#N/A,#N/A,2.37,#N/A,#N/A
AROC UN Equity,1543667381,9.920000076,5.375771142,2.08097869,0.981495864,0.26,0.26,0.203444,0.26,0.26,0.202087,0.58,1.274591916,-0.01981056,0.013122413,5.589659333,5.129430236,0.287333333,0.287333333,0.58,#N/A,#N/A,0.367833333,0.367833333,0.58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
